,SDSS9,JINGLEID,IDNUM,SDSSID,OBJID,SPECOBJID,PLATE,MJD,FIBERID,RA,DEC,Z,Z_ERR,DL,AGNCLASS,N2HA,O3HB,Z_PP04_N2,Z_PP04_O3N2,Z_MZR,LOGMSTAR,LOGMSTAR_MAGPHYS,LOGMSTAR_MAGPHYS_ERR,LOGMSTAR_GRASIL,LOGMSTAR_WISE,LOGMSTAR_WISE_ERR,LOGMSTAR_CHANG,LOGMSTAR_CHANG_ERR,LOGMSTAR_MPAJHU,LOGMSTAR_MPAJHU_ERR,LOGMSTAR_BC03,LOGMSTAR_BC03_ERR,LOGMUST,CINDEX,AXISRATIO,INCL,PETRORAD_KPC,PETROR50_KPC,RE_R,LOGSFR_MPAJHU,LOGSFR_MPAJHU_ERR,LOGSFR_CHANG,LOGSFR_CHANG_ERR,LOGSFR_IRNUV,LOGSFR_IRNUV_ERR,LOGSFR_IRFUV,LOGSFR_IRFUV_ERR,LOGSFR_MAGPHYS,LOGSFR_MAGPHYS_ERR,LOGSFR_GRASIL,LOGSFR_NUVCE01,LOGSFR_NUVCE01_ERR,LOGSFR_NUVJRM,LOGSFR_NUVJRM_ERR,LOGSFR_FUVCE01,LOGSFR_FUVCE01_ERR,LOGSFR_FUVJRM,LOGSFR_FUVJRM_ERR,AIRX,FUVK,LOGL12UM,LOGMHALO_TEMPEL14,GROUPRANK_TEMPEL14,GROUPCLASS,MORPH_ZOO,MORPH_JINGLE,MORPH_TEMPEL14,DETFLAG_850,F850,F850ERR,SN850,F850_CORR,F850ERR_CORR,LOGL850,LOGL850ERR,F850_BEAM,LOGL850_BEAM,LOGL850ERR_BEAM,SN850_BEAM,LOGLIR_GRASIL,LOGLIR_MAGPHYS,LOGMDUST_GRASIL,LOGMDUST_MAGPHYS,FLAG_RXA,CO_APCOR,RMS_CO21,ICO21,FLAG_CO,LOGLCO21,LOGLCO21_ERR,SNCO21,ALPHACO_A17,ALPHACO_MW,LOGMH2,LOGMH2_ERR,LOGMH2_PRED,FIRST_FLUX,FIRST_FLUX_ERR,HIREFERENCE,HIFLAG,LOGMHI,LOGMHIMS,BDec,BDecerr,HA SNR,HB SNR,logMDust,logMDust uperr,logMDust lowerr,MPA LBdec,MPA LBdec err
158,J132800.24+315216.4,JINGLE150,150,4623-301-5-0267-0072,1237665330932416584,2377902586687678464,2112,53534,7,202.001031,31.871239,0.03857,1e-05,170.05617,1,-0.34659165,-0.56179696,8.804455,8.798865,8.765045,11.01956,10.49,0.03000021,10.633865,10.979701,0.048216354,11.12,0.09499979,10.764196,0.09802151,10.93281,0.30630097,8.540482,2.544772,0.35324478,70.654434,8.999463,3.9834566,7.0696454,0.5987901,0.06852275,0.607,0.13250002,0.800325,0.0025269014,0.7810422,0.0020440212,0.932,0.012499988,0.7060788,0.9014583,0.0283354,1.0051805,0.013303488,0.94939,0.028790306,1.0530784,0.013451599,2.2445412,4.9510136,10.1046505,11.64204,2,3,1,1,1,1,0.0345,0.0125,7.4,0.0334,0.0125,8.025442,0.16253537,0.0,0.0,0.0,0.0,10.832634,11.055378,8.240986,7.7921815,1,0.8852496,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.69,0.0,0.0,0,0,0.0,0.0,0.6663028597831726,0.051799338310956955,51.92760467529297,13.276951789855957,8.673910000000001,0.029072000000000004,0.030262,0.9257218802656048,0.042808173830069685
160,J132115.52+333732.0,JINGLE153,153,4576-301-3-0533-0029,1237665128012644381,2378001267856271360,2112,53534,366,200.314674,33.625572,0.03886,1e-05,171.37115,1,-0.4972152,-0.4025225,8.632818,8.6996975,8.536842,9.709377,9.447,0.09249973,9.613622,10.20864,0.04948774,9.74,0.099999905,9.7788925,0.07712269,10.005027,0.15527683,7.91002,2.2450414,0.734209,43.214703,5.050702,2.4443855,3.557376,0.12512009,0.22608419,-0.008,0.0925,0.15681653,0.006698946,0.115767285,0.008719825,0.117,0.045,0.4575983,-0.004364801,0.070189,-0.05551733,0.019740658,0.025305841,0.07374813,-0.031517047,0.018679332,0.8145034,2.9435234,9.254048,12.369746,1,2,1,1,1,1,0.0048,0.0019,2.6,0.0045,0.0019,7.1615987,0.18336879,0.0,0.0,0.0,0.0,10.461795,9.968203,7.079772,7.452093,0,0.95251536,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.18,0.0,0.0,0,0,0.0,0.0,0.5670574903488159,0.03209801763296127,38.41916275024414,19.894521713256836,7.799028999999999,0.045406999999999996,0.045835,0.6128025399375427,0.01989819959024819
164,J132515.15+324016.1,JINGLE157,157,4576-301-1-0539-0142,1237665126939295886,2377944368129533952,2112,53534,159,201.313155,32.671138,0.03984,1e-05,175.81892,1,-0.3051459,-0.40126306,8.858786,8.760757,8.777821,10.888956,10.84,0.075000286,10.777577,10.920122,0.04836153,10.86,0.07999992,10.84392,0.0949254,10.910406,0.22401208,8.721257,2.512262,0.34776872,71.015175,10.407361,4.773783,8.2322645,0.2427301,0.26212177,0.057,0.3125,0.30667305,0.0055826297,0.27343035,0.0036534227,0.177,0.0625,0.25113142,0.50920254,0.034958687,0.4345689,0.020756721,0.5563025,0.036191206,0.48144263,0.021499727,1.9475534,5.9703913,9.675854,13.30719,3,3,1,1,1,1,0.0041,0.0069,2.7,0.0036,0.0069,7.0869446,0.83239776,0.0,0.0,0.0,0.0,10.43976,10.691435,7.983823,7.5946136,0,0.85524035,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0,0,0.0,0.0,0.5191382169723511,0.05161832273006439,35.88284683227539,10.477190017700195,8.534211,0.048158,0.050033999999999995,0.7208857684734402,0.04290523002945027
165,J134113.58+302327.4,JINGLE158,158,4599-301-2-0217-0196,1237665226239312068,2357765311421245440,2094,53851,476,205.306591,30.39096,0.03998,1e-05,176.45483,1,-0.68510634,0.01416687,8.467739,8.506232,8.524643,9.19822,9.407,0.07499981,9.359842,9.847067,0.06704663,9.18,0.06500006,9.236258,0.08495712,9.198128,0.32430732,7.5271397,2.2944615,0.5395429,58.12087,7.5826225,3.5134022,4.736504,0.045150094,0.25767577,-0.098,0.0575,-0.16464421,0.010936555,-0.255347,0.014987263,-0.353,0.075,-0.32209256,-0.39794,0.16286044,-0.5228787,0.057905927,-0.38721615,0.19066587,-0.537602,0.05990269,0.26304457,2.7689826,8.612638,12.382789,5,3,1,1,1,1,0.0071,0.0026,2.7,0.007,0.0026,7.3788757,0.16130938,0.0,0.0,0.0,0.0,9.695281,9.46746,7.8554955,6.968296,0,0.93294847,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0,0,0.0,0.0,0.4981244206428528,0.04501035064458847,17.673717498779297,14.19412899017334,7.811232,0.091941,0.108703,0.5244942467978734,0.01500928010822342
167,J120446.29-000055.3,JINGLE161,161,756-301-3-0437-0125 ,1237648721231282301,322127803417913344,286,51999,438,181.192874,-0.015384,0.04043,1e-05,178.49959,1,-0.5202149,-0.3078659,8.609899,8.662047,8.520048,9.408905,9.392,0.057500362,9.461493,9.82468,0.057798628,9.41,0.09500027,9.4934,0.09611845,9.51361,0.13549592,7.8940372,2.2249398,0.7252948,43.973885,4.7225337,2.216539,2.8228133,-0.2988799,0.17116149,-0.343,0.10250001,-0.4547035,0.011350485,-0.55720294,0.01073251,-0.528,0.05249998,-0.3278035,-0.7447275,0.12063735,-0.4685211,0.051093467,-0.7447275,0.14476481,-0.44369748,0.04825494,0.54672045,3.6574337,8.587945,0.0,1,1,1,1,1,1,0.0034,0.0023,1.5,0.0033,0.0023,7.0622993,0.3026901,0.0,0.0,0.0,0.0,9.7192335,9.551694,6.4279833,7.3653007,0,0.96931386,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0,0,0.0,0.0,0.5156571865081787,0.04172820225358009,26.536211013793945,13.964082717895508,7.780975,0.16736600000000001,0.307623,0.5494050715852506,0.018707816969582142
168,J114103.60+014331.7,JINGLE162,162,1462-301-2-0333-0054,1237651752934506550,578792300163917824,514,51994,290,175.265029,1.725497,0.0406,1e-05,179.27245,1,-0.42094922,-0.8693208,8.714873,8.873479,8.770203,10.624707,10.55,0.07999992,10.567036,10.93657,0.04839973,10.65,0.089999676,10.657995,0.08668852,10.8027935,0.16333932,8.80157,2.4500194,0.7765583,39.452457,7.000548,3.2160988,3.9265172,0.7633801,0.19757661,0.747,0.1275,0.7236573,0.003768534,0.67045003,0.0038455091,0.597,0.03250003,1.1733185,1.0670708,0.24971002,0.51454777,0.031874824,1.1132747,0.2526135,0.5477747,0.031987697,1.3761823,4.133872,9.95881,0.0,1,1,1,1,1,1,0.0125,0.0031,4.0,0.011,0.0031,7.5889306,0.12239208,0.0,0.0,0.0,0.0,11.095206,10.775902,7.463745,7.745231,1,0.9409861,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,1,2,9.739274,-0.8854332,0.5288146734237671,0.029405534267425537,43.25485610961914,19.773488998413086,8.442247,0.072309,0.099927,0.7110338870175852,0.02875253109727448
169,J090045.90-002937.2,JINGLE164,164,6749-301-2-0122-0101,1237674460412772453,529252703172323328,470,51929,290,135.191278,-0.493692,0.0408,1e-05,180.18184,1,-0.4504437,0.009714064,8.682006,8.582749,8.741531,9.77913,10.3,0.01999998,10.161121,10.418484,0.050242424,9.89,0.089999676,9.880745,0.087474346,9.76259,0.18406989,8.961887,2.5222147,0.3629924,70.01246,4.7739096,2.165807,3.2609277,-0.1067799,0.21176243,-0.113,0.1225,0.046411887,0.0064911707,-0.01689679,0.0073488057,-0.093,0.0575,0.22510855,-0.036212165,0.037764736,-0.15490197,0.03722524,-0.004364801,0.039481316,-0.124938734,0.04053415,0.87986034,3.9957075,9.22227,12.2754755,2,3,1,1,1,1,0.0036,0.002,1.8,0.0033,0.002,7.0704465,0.26320878,0.0,0.0,0.0,0.0,10.118369,10.112269,6.6973033,7.136086,0,0.9700901,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0,0,0.0,0.0,0.6244259476661682,0.04057707637548447,50.2835807800293,16.164201736450195,7.828948,0.04498,0.046717,0.6073902542987358,0.023204076005730708
174,J084532.01+011736.2,JINGLE169,169,1907-301-3-0058-0420,1237653664713802148,525924206127376384,467,51901,469,131.383381,1.293412,0.04398,1e-05,194.67575,1,-0.5303187,-0.24082923,8.600086,8.6373625,8.624214,9.968709,9.752,0.049999714,10.06244,10.4376545,0.0493271,10.11,0.089999676,9.943053,0.079695225,9.897055,0.15852188,8.159986,2.5329435,0.27658987,75.74578,5.69699,2.6570485,4.3929796,0.2141301,0.18799075,0.092,0.120000005,0.31346256,0.003572244,0.26945382,0.002923819,0.412,0.037499994,0.1346528,0.40140054,0.04825494,0.39445168,0.014009499,0.44715804,0.0480826,0.4393327,0.014213274,1.6918297,3.291476,9.572578,0.0,1,1,1,1,1,1,0.0108,0.0032,3.4,0.0105,0.0032,7.6403236,0.1323564,0.0,0.0,0.0,0.0,10.265154,10.516667,7.6695576,7.2219357,0,0.95098007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26,3.7425742,0.14652891,0,0,0.0,0.0,0.5558727979660034,0.0337737500667572,34.301700592041016,18.75925064086914,8.018221,0.042045,0.039222,0.685493271455498,0.02204227806204828
175,J133412.86+233833.2,JINGLE170,170,5116-301-3-0215-0168,1237667447274143912,3000562630277490688,2665,54232,143,203.553617,23.642568,0.04411,1e-05,195.26965,1,-0.4429491,-0.6641334,8.69022,8.800778,8.762043,10.583784,10.46,0.10500002,10.554392,10.734239,0.048373226,10.57,0.08500004,10.597523,0.09160423,10.754197,0.20222391,8.331266,2.2002563,0.36975208,69.56724,10.96481,4.977479,7.6564493,0.3901501,0.28834128,0.207,0.1325,-99.0,-99.0,-99.0,-99.0,0.217,0.075,0.62679935,0.22010808,0.073254496,0.23044893,0.017882714,0.26951295,0.07238241,0.2833012,0.018095603,-99.0,,9.516017,0.0,1,1,1,1,1,1,0.0179,0.0054,5.6,0.0176,0.0054,7.867293,0.13324945,0.0,0.0,0.0,0.0,10.530057,10.301247,7.739962,7.683947,0,0.86853373,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36,0.0,0.0,0,0,0.0,0.0,0.45385271310806274,0.05128386616706848,24.6578311920166,9.481529235839844,8.312621,0.045887,0.050611,0.714876921914668,0.04835791846383185
177,J125634.64+262718.6,JINGLE172,172,5087-301-2-0270-0244,1237667322186825972,2523202234318088192,2241,54169,220,194.144341,26.455179,0.04531,1e-05,200.7567,1,-0.3369726,-0.47195694,8.816775,8.773194,8.741531,10.430531,10.3,0.045000076,10.303998,10.508478,0.04833814,10.45,0.08500004,10.434591,0.09585953,10.372622,0.23041943,8.611377,2.8939955,0.25308555,77.349434,6.99297,3.1397452,5.239314,0.0960101,0.20526253,-0.103,0.1875,0.00503,0.002399103,-0.014704386,0.0030952955,-0.208,0.027499996,0.31471318,0.14301479,0.03749305,0.27415785,0.08316278,0.19033168,0.036424696,0.32221928,0.084790826,2.0497806,5.597034,9.352676,11.941653,1,2,1,1,1,1,0.0027,0.003,2.1,0.0025,0.003,7.043791,0.5211534,0.0,0.0,0.0,0.0,10.233934,10.212454,7.479891,7.270679,0,0.9339522,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0,0,0.0,0.0,0.5183800458908081,0.03793030604720116,41.19894790649414,14.486943244934082,8.089037,0.056912,0.055697,0.716569972864565,0.03281410653621733
178,J084742.49+004056.0,JINGLE174,174,756-301-5-0107-0529 ,1237648722283397649,525840918121572352,467,51901,166,131.927049,0.682247,0.04541,1e-05,201.21434,1,-0.5791055,-0.11049187,8.554827,8.580043,8.544388,9.602584,9.472,0.13250017,9.563224,9.7100315,0.077757575,9.56,0.09499979,9.561455,0.09092951,9.578102,0.17755884,7.783773,2.1791883,0.15507306,85.1086,6.6107216,3.0503902,5.291947,-0.4969699,0.3468206,-0.728,0.17249998,-0.9128626,0.034720246,-1.1026402,0.03620427,-0.893,0.100000024,-0.48812383,-0.82390875,0.08685889,-0.39794,0.021714723,-0.7695511,0.10218693,-0.35654733,0.029610986,0.35845622,3.9895275,8.176584,0.0,1,1,1,1,1,1,0.0,0.0023,1.3,-0.0,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,9.670358,9.272074,7.2086225,7.343999,0,0.9334125,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58,0.0,0.0,0,0,0.0,0.0,0.5326054692268372,0.10939253121614456,13.698225021362305,5.208878993988037,7.68226,0.11501700000000001,0.141546,0.6466341536491382,0.12957873145231216
179,J133216.55+261614.1,JINGLE175,175,4670-301-3-0044-0015,1237665531707523087,2527775928466040832,2245,54208,475,203.068961,26.270607,0.046,1e-05,203.91585,1,-0.4864159,-0.73029315,8.643865,8.808041,8.743027,10.408079,10.31,0.029999733,10.400357,10.802173,0.04875658,10.4,0.08500004,10.488482,0.089568615,10.566672,0.16412866,8.520811,2.1635144,0.7461321,42.182655,6.6177053,3.2853599,3.8089802,0.5541701,0.1946474,0.477,0.114999995,0.6295236,0.004799873,0.51736856,0.0030843858,0.167,0.020000003,0.6110656,0.5010593,0.03014031,0.44247976,0.12386016,0.53655845,0.031562097,0.4756712,0.1292716,1.308851,4.9207907,9.849429,13.031119,1,2,1,1,1,1,0.0143,0.0054,3.9,0.0138,0.0054,7.7992916,0.16994132,0.0,0.0,0.0,0.0,10.650209,10.627161,7.366859,7.693111,0,0.9456093,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58,0.0,0.0,1,2,10.023029,-0.38504982,0.5240640044212341,0.028704961761832237,41.166622161865234,20.369651794433594,8.386807000000001,0.042,0.041727,0.6389800685906434,0.023897250136310725
182,J132912.24+294934.9,JINGLE178,178,4649-301-6-0126-0087,1237665443129196631,2227120783711299584,1978,53473,330,202.301019,29.826367,0.04644,1e-05,205.93199,1,-0.34803668,-0.53461486,8.802618,8.789704,8.762043,10.53604,10.46,0.10500002,10.296249,10.622784,0.049137253,10.53,0.09000015,10.446305,0.103685856,10.698207,0.26090693,8.547646,2.5365577,0.32105878,72.778015,9.124822,4.119347,5.8710666,0.1965001,0.2107065,-0.138,0.3175,0.25412932,0.0037137435,0.23616771,0.0018951198,0.017,0.055,0.24490498,0.34439227,0.043232933,0.29003462,0.031180115,0.39445168,0.043779686,0.33645976,0.032021713,2.91062,5.865149,9.608709,13.782268,8,3,1,1,1,1,-0.0007,0.0039,1.0,-0.0008,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,10.441751,10.548266,7.9416533,7.4814425,0,0.91695946,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07,0.0,0.0,0,0,0.0,0.0,0.6080595254898071,0.07642048597335815,26.27594757080078,8.348740577697754,8.232813,0.043185,0.041988,0.8013856499420536,0.054816981912744214
184,J115104.55+001454.2,JINGLE181,181,5973-301-1-0082-0143,1237671126978658447,319861434135635968,284,51943,385,177.768969,0.248408,0.04699,1e-05,208.45383,1,-0.40546575,-0.6379502,8.73272,8.804395,8.740021,10.426366,10.29,0.075000286,10.311415,10.543368,0.048902415,10.38,0.09000015,10.408846,0.093185425,10.508248,0.21989726,8.545273,2.168123,0.41938534,66.28793,6.918084,3.2833104,4.5709124,0.2769601,0.21693422,-0.308,0.345,0.1566935,0.003355914,0.127885,0.0027128302,-0.038,0.035,0.32215044,0.16136801,0.050917283,0.117271274,0.046413153,0.20682588,0.053949624,0.16435286,0.04759391,2.1387532,5.256228,9.485765,12.176091,2,3,1,1,2,1,0.0033,0.0027,1.2,0.0032,0.0027,7.1836805,0.36643597,0.0,0.0,0.0,0.0,10.241369,10.312389,7.487343,7.4158077,0,0.9426187,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.93,0.0,0.0,1,2,9.75415,-0.67221546,0.5136828422546387,0.03797324374318123,37.78001403808594,14.48807144165039,8.258536,0.036515,0.038893000000000004,0.7215641660739933,0.03310042838225171
186,J115723.03+002913.9,JINGLE184,184,6793-301-5-0125-0205,1237674651002142925,319930703368185856,284,51943,637,179.345971,0.487214,0.04732,0.0,209.96785,1,-0.42534354,-0.621689,8.709884,8.79283,8.770954,10.791512,10.56,0.049999714,10.544876,10.8810425,0.049219783,10.7,0.07999992,10.803569,0.08772898,11.043789,0.19985802,8.695169,2.8957253,0.430351,65.558914,8.715965,3.8622465,4.639316,0.8585901,0.15482432,0.337,0.1725,0.61358064,0.0032613415,0.5802357,0.0030195285,0.537,0.037499994,0.49352613,0.6532125,0.043429445,0.54654264,0.03454615,0.69983774,0.04334276,0.5921768,0.034432553,1.729347,4.5875735,9.895041,12.046996,1,2,1,1,1,1,0.0244,0.0081,4.0,0.0241,0.0081,8.0668335,0.1459662,0.0,0.0,0.0,0.0,10.666685,10.76012,8.190278,7.792742,0,0.9406043,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.46,2.4033332,0.13934876,0,0,0.0,0.0,0.5236072540283203,0.02451969124376774,48.2645378112793,23.812110900878906,8.458902,0.030541000000000002,0.032772,0.7229544900253605,0.023261194774086048
187,J132352.51+310134.8,JINGLE102,102,4599-301-2-0192-0190,1237665226237673662,2368902539593672704,2104,53852,33,200.968796,31.026337,0.04762,1e-05,211.34486,1,-0.45171034,-0.46169022,8.680628,8.733193,8.655048,10.126249,9.872,0.109000206,10.395123,10.645198,0.05065266,10.13,0.089999676,10.159137,0.07877827,10.448701,0.15912275,8.104737,2.1442993,0.6688849,48.566837,6.7913365,3.2295759,3.6461194,0.60789007,0.21282512,0.672,0.087500006,0.60694695,0.004847383,0.5565364,0.0050552203,0.612,0.05249998,1.2237769,0.68394715,0.05934459,0.65705585,0.016262129,0.7291648,0.059958562,0.69983774,0.01647025,1.1935889,3.2226052,9.791349,12.80618,4,3,1,1,1,1,0.007,0.0022,3.2,0.0064,0.0022,7.496674,0.14928873,0.0,0.0,0.0,0.0,10.797142,10.728598,7.0569744,7.4334497,1,0.95317113,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.74,2.2578573,0.133127,0,0,0.0,0.0,0.5555598735809326,0.030710311606526375,37.14118194580078,20.713417053222656,8.209113,0.023785,0.024974,0.6457477624188698,0.01791641494976146
189,J131040.48+321341.7,JINGLE188,188,4599-301-4-0172-0163,1237665227310104739,2284618925457041408,2029,53819,611,197.668685,32.228256,0.04891,1e-05,217.27235,1,-0.48098764,-0.32814613,8.649487,8.68109,8.752705,10.250875,10.38,0.010000229,10.388797,10.746422,0.04847096,10.21,0.07999992,10.236683,0.08564854,10.408944,0.18403178,8.592675,2.5997899,0.33949915,71.56023,8.2471075,3.7737415,5.3279004,0.86680007,0.3792865,0.477,0.11999999,0.55234563,0.0049273786,0.5335401,0.0031345019,0.532,0.030000001,0.4610142,0.5843312,0.052024864,0.7143297,0.015929721,0.6324573,0.052641753,0.76342803,0.015724454,2.1233304,4.510639,9.851838,11.359022,1,2,1,1,1,1,-0.0034,0.0072,2.8,-0.0038,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,10.606055,10.808886,7.995924,7.443263,0,0.9288057,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58,0.0,0.0,0,0,0.0,0.0,0.6378390789031982,0.03929490968585014,27.183202743530273,20.23602294921875,8.281713,0.046205,0.045145,0.7691964437479771,0.028710782527876705
